target_word,similar_words_with_scores
incontinent,"inconscient (0.609), inconvenant (0.600), inconvénient (0.598)"
incontrôlable,"inconsolable (0.632), incontestable (0.631)"
inconvenant,"inconvénient (0.617), incontinent (0.600)"
inconvénient,"inconscient (0.617), inconvenant (0.617), incontinent (0.598)"
incorporer,incommoder (0.521)
incroyable,"incapable (0.556), incurable (0.556)"
incrustation,incantation (0.600)
incruster,"inciter (0.538), inciser (0.484), incurver (0.476)"
inculpé,incliné (0.438)
inculquer,"incurver (0.538), incliner (0.484)"
inculte,"insulte (0.657), incolore (0.430)"
incurable,incroyable (0.556)
incurver,"inculquer (0.538), inciser (0.488), inciter (0.488), incliner (0.488), incomber (0.479)"
indemne,"indigène (0.488), indice (0.438), induire (0.429)"
indescriptible,indestructible (0.606)
indestructible,indescriptible (0.606)
indicatif,indication (0.727)
indication,"indicatif (0.727), indignation (0.667), indigestion (0.589), indiscrétion (0.580), indécision (0.503)"
indice,"indicible (0.574), indigence (0.562), indigène (0.512), indemne (0.438)"
indicible,"indice (0.574), indéniable (0.511)"
indifféremment,indifférent (0.725)
indifférence,indifférent (0.757)
indifférent,"indifférence (0.757), indifféremment (0.725)"
indigence,"indigent (0.707), indulgence (0.642), indice (0.562)"
indigent,indigence (0.707)
indigestion,indication (0.589)
indignation,indication (0.667)
indigne,"indigner (0.802), indigné (0.764), indigène (0.731), insigne (0.657), indigo (0.647)"
indigner,"indigne (0.802), indigné (0.681), indigène (0.639)"
indignité,indigné (0.670)
indigné,"indigne (0.764), indigner (0.681), indignité (0.670), indigo (0.647)"
indigo,"indigne (0.647), indigné (0.647)"
indigène,"indigne (0.731), indigner (0.639), indice (0.512), indemne (0.488)"
indiquer,indiqué (0.681)
indiqué,indiquer (0.681)
indirect,"indiscret (0.527), indolent (0.423), indécent (0.423)"
indiscernable,"indiscutable (0.639), indispensable (0.590)"
indiscret,indirect (0.527)
indiscrétion,indication (0.580)
indiscutable,indiscernable (0.639)
indispensable,indiscernable (0.590)
indistinct,instinct (0.634)
individu,individuel (0.743)
individuel,individu (0.743)
indolence,"indolent (0.707), insolence (0.692)"
indolent,"indolence (0.707), insolent (0.677), indirect (0.423)"
induire,"industrie (0.495), indemne (0.429), indigne (0.429)"
indulgence,"indulgent (0.727), indigence (0.642), indécence (0.568)"
indulgent,"indulgence (0.727), indécent (0.527)"
industrie,"industriel (0.822), induire (0.495)"
industriel,industrie (0.822)
indécence,"indécent (0.724), indulgence (0.568)"
indécent,"indécence (0.724), indulgent (0.527), indirect (0.423)"
indécision,indication (0.503)
indéfiniment,infiniment (0.667)
indéniable,indicible (0.511)
indépendamment,indépendant (0.697)
indépendance,indépendant (0.753)
indépendant,"indépendance (0.753), indépendamment (0.697)"
ineffable,inexorable (0.556)
inepte,"ineptie (0.718), inerte (0.647), inapte (0.630)"
ineptie,"inepte (0.718), inertie (0.671)"
inerte,"inertie (0.718), inepte (0.647), interne (0.575)"
inertie,"inerte (0.718), ineptie (0.671)"
inestimable,"inexprimable (0.600), inextricable (0.526)"
inexistant,insistant (0.632)
inexorable,"inexprimable (0.580), inextricable (0.580), ineffable (0.556)"
inexplicable,inextricable (0.668)
inexprimable,"inestimable (0.600), inexorable (0.580)"
inextricable,"inexplicable (0.668), inexorable (0.580), inestimable (0.526)"
infamant,"infant (0.688), influent (0.479)"
infamie,"infantile (0.495), infirme (0.429), informe (0.429)"
infant,"infamant (0.688), influent (0.500)"
infanterie,"infantile (0.586), infirmerie (0.547)"
infantile,"infanterie (0.586), infamie (0.495)"
infect,"infecter (0.700), influent (0.438)"
infecter,"infester (0.702), infect (0.700), injecter (0.677), influer (0.488), infuser (0.488)"
infection,"inspection (0.632), infusion (0.527), inflexion (0.517)"
infester,"infecter (0.702), influer (0.488), infliger (0.479), informer (0.479), infiltrer (0.476)"
infidèle,"infime (0.512), infirme (0.501)"
infidélité,"infinité (0.590), infirmité (0.566)"
infiltrer,"infirmier (0.528), influer (0.484), infecter (0.476), infester (0.476), infliger (0.476)"
infime,"infirme (0.704), infâme (0.647), intime (0.630), infidèle (0.512)"
infini,infinité (0.690)
infiniment,indéfiniment (0.667)
infinité,"infini (0.690), infirmité (0.648), infidélité (0.590)"
infirme,"infime (0.704), informe (0.671), infirmerie (0.670), infirmier (0.659), infidèle (0.501)"
infirmerie,"infirme (0.670), infanterie (0.547)"
infirmier,"infirmité (0.692), infirme (0.659), infiltrer (0.528), inférieur (0.457)"
infirmité,"infirmier (0.692), infinité (0.648), infidélité (0.566), informé (0.473)"
inflation,"insolation (0.632), information (0.591), infusion (0.527)"
inflexion,"infusion (0.527), infection (0.517)"
infliger,"infuser (0.488), infecter (0.479), infester (0.479), informer (0.479), infiltrer (0.476)"
influence,"influencer (0.822), influent (0.707)"
influencer,"influence (0.822), influer (0.660)"
influent,"influence (0.707), influer (0.681), infant (0.500), infamant (0.479), infect (0.438)"
influer,"influent (0.681), influencer (0.660), infecter (0.488), infester (0.488), informer (0.488)"
informateur,informer (0.586)
information,inflation (0.591)
informe,"informer (0.802), informé (0.764), infirme (0.671), infortune (0.560), infamie (0.429)"
informer,"informe (0.802), informé (0.681), informateur (0.586), influer (0.488), infuser (0.488)"
informé,"informe (0.764), informer (0.681), infortuné (0.560), infirmité (0.473)"
infortune,"infortuné (0.796), informe (0.560)"
infortuné,"infortune (0.796), informé (0.560)"
infuser,"infecter (0.488), infliger (0.488), informer (0.488)"
infusion,"infection (0.527), inflation (0.527), inflexion (0.527)"
infâme,infime (0.647)
inférieur,"intérieur (0.692), infirmier (0.457), informer (0.424)"
ingénier,"ingénieur (0.762), ingénieux (0.707)"
ingénieur,"ingénieux (0.796), ingénier (0.762)"
ingénieux,"ingénieur (0.796), ingénier (0.707)"
inhérent,incohérent (0.645)
inimaginable,"imaginable (0.718), inimitable (0.589)"
inimitable,"inimaginable (0.589), initiale (0.510)"
inintelligible,intelligible (0.744)
ininterrompu,interrompu (0.734)
initial,"initiale (0.802), initié (0.647)"
initiale,"initial (0.802), initiative (0.610), inimitable (0.510)"
initiation,"initiative (0.705), invitation (0.622)"
initiatique,initiative (0.694)
initiative,"initiation (0.705), initiatique (0.694), initiale (0.610)"
initier,initié (0.647)
initié,"initial (0.647), initier (0.647)"
injecter,"infecter (0.677), injurier (0.479)"
injurier,injecter (0.479)
injuste,injustice (0.670)
injustice,injuste (0.670)
innocemment,innocent (0.674)
innocence,innocent (0.724)
innocent,"innocence (0.724), innocemment (0.674)"
innombrable,innommable (0.676)
innommable,innombrable (0.676)
innovation,inondation (0.622)
inondation,innovation (0.622)
inonder,inondé (0.647)
inondé,inonder (0.647)
inquisiteur,inquiéter (0.558)
inquiéter,inquisiteur (0.558)
insatiable,insondable (0.547)
inscription,"inspiration (0.532), instruction (0.532)"
inscrire,"inscrit (0.681), insipide (0.423), insolite (0.423)"
inscrit,"inscrire (0.681), instant (0.429)"
insecte,"inspecter (0.592), insolite (0.488), insigne (0.429)"
insensible,insondable (0.511)
insensé,"intense (0.561), inspiré (0.438), insurgé (0.438)"
insigne,"indigne (0.657), insipide (0.501), insomnie (0.430), instance (0.430), insecte (0.429)"
insignifiance,insignifiant (0.769)
insignifiant,insignifiance (0.769)
insinuant,"instant (0.551), insultant (0.527)"
insinuer,"insérer (0.500), inspirer (0.488), insulter (0.488), insurger (0.488), instaurer (0.484)"
insipide,"insigne (0.501), inscrire (0.423), insolite (0.423)"
insistance,"insistant (0.727), instance (0.703)"
insistant,"insistance (0.727), instant (0.690), inexistant (0.632)"
insister,"inspecter (0.527), instituer (0.516), insérer (0.488), inspirer (0.479), insurger (0.479)"
insolation,"inflation (0.632), installation (0.610), inspiration (0.580), inspection (0.547)"
insolemment,"insolent (0.674), isolement (0.615)"
insolence,"insolent (0.707), indolence (0.692), insoluble (0.576), insolite (0.549), instance (0.527)"
insolent,"insolence (0.707), indolent (0.677), insolemment (0.674), instant (0.488), insultant (0.476)"
insolite,"insolence (0.549), insoluble (0.549), insomnie (0.491), insecte (0.488), inscrire (0.423)"
insoluble,"insolence (0.576), insondable (0.566), insolite (0.549), instable (0.527)"
insomnie,"insolite (0.491), insolence (0.487), insigne (0.430), instance (0.423)"
insondable,"instable (0.568), insoluble (0.566), insatiable (0.547), insensible (0.511)"
insouciance,insouciant (0.744)
insouciant,"insouciance (0.744), insultant (0.511)"
inspecter,"inspecteur (0.777), insecte (0.592), inspirer (0.538), insister (0.527), insulter (0.527)"
inspecteur,"inspecter (0.777), instructeur (0.580)"
inspection,"infection (0.632), insurrection (0.610), inspiration (0.589), instruction (0.580), insolation (0.547)"
inspiration,"inspection (0.589), insolation (0.580), institution (0.540), inscription (0.532)"
inspirer,"inspiré (0.681), inspecter (0.538), instaurer (0.527), insinuer (0.488), insister (0.479)"
inspiré,"inspirer (0.681), insensé (0.438), insurgé (0.429)"
instable,"insondable (0.568), insoluble (0.527)"
installation,insolation (0.610)
installer,"instituer (0.528), insuffler (0.517), insulter (0.476)"
instance,"insistance (0.703), instant (0.681), insolence (0.527), insigne (0.430), insomnie (0.423)"
instant,"insistant (0.690), instance (0.681), insultant (0.637), insinuant (0.551), institut (0.501)"
instaurer,"insérer (0.538), instituer (0.528), inspirer (0.527), insurger (0.516), insinuer (0.484)"
instinct,"instinctif (0.757), indistinct (0.634), instruit (0.501)"
instinctif,"instinct (0.757), instructif (0.665)"
instituer,"institut (0.707), installer (0.528), instaurer (0.528), insister (0.516), inspirer (0.476)"
institut,"instituer (0.707), instruit (0.534), instant (0.501)"
instituteur,instructeur (0.580)
institution,"instruction (0.589), inspiration (0.540)"
instructeur,"inspecteur (0.580), instituteur (0.580)"
instructif,"instruction (0.744), instinctif (0.665)"
instruction,"instructif (0.744), institution (0.589), inspection (0.580), insurrection (0.563), inscription (0.532)"
instruire,instruit (0.707)
instruit,"instruire (0.707), instrument (0.597), institut (0.534), instant (0.501), instinct (0.501)"
instrument,instruit (0.597)
insu,issu (0.500)
insuffisance,insuffisant (0.757)
insuffisant,insuffisance (0.757)
insuffler,"insulter (0.538), insurger (0.538), installer (0.517)"
insultant,"instant (0.637), insinuant (0.527), insouciant (0.511), insolent (0.476)"
insulte,"insulter (0.802), inculte (0.657), insigne (0.429)"
insulter,"insulte (0.802), insuffler (0.538), inspecter (0.527), insinuer (0.488), insérer (0.488)"
insupportable,insurmontable (0.583)
insurger,"insurgé (0.681), insuffler (0.538), instaurer (0.516), insinuer (0.488), insister (0.479)"
insurgé,"insurger (0.681), insensé (0.438), inspiré (0.429)"
insurmontable,insupportable (0.583)
insurrection,"inspection (0.610), instruction (0.563)"
insérer,"instaurer (0.538), insinuer (0.500), insister (0.488), insulter (0.488)"
intact,intérêt (0.438)
intarissable,intraitable (0.555)
intelligence,"intelligent (0.770), intelligible (0.633)"
intelligent,intelligence (0.770)
intelligible,"inintelligible (0.744), intelligence (0.633)"
intenable,"interminable (0.642), intense (0.560), intendance (0.531), intervalle (0.521)"
intendance,"intendant (0.743), intenable (0.531)"
intendant,"intendance (0.743), intimidant (0.540), interdit (0.495), internat (0.495), intrigant (0.495)"
intense,"insensé (0.561), intenable (0.560), intime (0.438)"
intensité,"intimité (0.527), intégrité (0.527)"
intensément,immensément (0.643)
intention,"invention (0.707), inattention (0.674), intervention (0.664), intrusion (0.527)"
intercaler,"intercepter (0.606), interpeller (0.586), interposer (0.550), interroger (0.550)"
intercepter,"intercaler (0.606), interpréter (0.559), interrupteur (0.558), interpeller (0.541)"
interdiction,"intervention (0.617), interruption (0.608), introduction (0.555)"
interdire,"interdit (0.707), interne (0.560), intermède (0.539), interstice (0.531), introduire (0.511)"
interdit,"interdire (0.707), intendant (0.495), intérêt (0.430)"
interlocuteur,"interloquer (0.603), interrogateur (0.579)"
interloquer,"interloqué (0.758), interlocuteur (0.603), interposer (0.541), interroger (0.541)"
interloqué,"interloquer (0.758), interposé (0.531)"
interminable,"intenable (0.642), intraitable (0.533)"
intermittence,intermittent (0.778)
intermittent,intermittence (0.778)
intermède,"interne (0.560), interprète (0.540), interdire (0.539)"
internat,"interne (0.681), intendant (0.495), intérêt (0.430)"
interne,"internat (0.681), inerte (0.575), interdire (0.560), intermède (0.560), intime (0.438)"
interpeller,"interposer (0.595), interpréter (0.595), intercaler (0.586), intercepter (0.541)"
interposer,"interposé (0.743), interpréter (0.606), interpeller (0.595), intercaler (0.550), interloquer (0.541)"
interposé,"interposer (0.743), interloqué (0.531), intéressé (0.468)"
interprète,"interpréter (0.680), intermède (0.540)"
interprétation,interrogation (0.613)
interpréter,"interprète (0.680), interposer (0.606), interpeller (0.595), intercepter (0.559), interroger (0.550)"
interrogateur,"interroger (0.660), interrupteur (0.631), interlocuteur (0.579)"
interrogatif,interrogation (0.769)
interrogation,"interrogatif (0.769), interruption (0.639), interprétation (0.613)"
interroger,"interrogateur (0.660), interpréter (0.550), intercaler (0.550), interloquer (0.541)"
interrompre,interrompu (0.744)
interrompu,"interrompre (0.744), ininterrompu (0.734)"
interrupteur,"interrogateur (0.631), intercepter (0.558)"
interruption,"interrogation (0.639), intervention (0.617), interdiction (0.608)"
interstice,interdire (0.531)
intervalle,intenable (0.521)
intervenir,interviewer (0.576)
intervention,"intention (0.664), interdiction (0.617), interruption (0.617)"
interview,interviewer (0.773)
interviewer,"interview (0.773), intervenir (0.576)"
intestin,"intestinal (0.737), intuition (0.473)"
intestinal,intestin (0.737)
intime,"intimer (0.787), infime (0.630), intense (0.438), interne (0.438), intrigue (0.438)"
intimement,"inutilement (0.621), intimidant (0.560)"
intimer,"intime (0.787), intimider (0.659), intituler (0.549), intégrer (0.488), intriguer (0.484)"
intimidant,"intimement (0.560), intendant (0.540), intrigant (0.490)"
intimider,"intimer (0.659), intituler (0.528)"
intimité,"intégrité (0.538), intitulé (0.534), intensité (0.527)"
intituler,"intitulé (0.707), intimer (0.549), intimider (0.528), intriguer (0.468)"
intitulé,"intituler (0.707), intimité (0.534)"
intolérable,intouchable (0.580)
intonation,intuition (0.568)
intouchable,"intolérable (0.580), introuvable (0.562)"
intraitable,"introuvable (0.580), intarissable (0.555), interminable (0.533)"
intransigeance,intransigeant (0.787)
intransigeant,intransigeance (0.787)
intrigant,"intendant (0.495), intimidant (0.490)"
intrigue,"intriguer (0.813), intime (0.438)"
intriguer,"intrigue (0.813), intimer (0.484), intégrer (0.476), intituler (0.468), intérieur (0.457)"
introduction,interdiction (0.555)
introduire,interdire (0.511)
introuvable,"intraitable (0.580), intouchable (0.562)"
intrusion,"intention (0.527), intuition (0.517)"
intuition,"intonation (0.568), intrusion (0.517), intestin (0.473)"
intégral,intégrer (0.664)
intégrer,"intégral (0.664), intimer (0.488), intérieur (0.487), intriguer (0.476)"
intégrité,"intimité (0.538), intensité (0.527)"
intéresser,"intéressé (0.727), interposer (0.511)"
intéressé,"intéresser (0.727), interposé (0.468)"
intérieur,"inférieur (0.692), intégrer (0.487), intriguer (0.457)"
intérêt,"intact (0.438), interdit (0.430), internat (0.430)"
inusable,inutile (0.488)
inutile,inusable (0.488)
inutilement,intimement (0.621)
invalide,invite (0.438)
invariable,invisible (0.511)
invasion,"invention (0.527), invitation (0.520), invocation (0.520)"
invective,"invectiver (0.820), inventaire (0.482)"
invectiver,"invective (0.820), inventer (0.540), investir (0.530)"
inventaire,"involontaire (0.610), invective (0.482)"
inventer,"inventeur (0.762), invectiver (0.540), invoquer (0.479)"
inventeur,"inventer (0.762), inverser (0.495), investir (0.487), inviter (0.473)"
invention,"intention (0.707), invitation (0.556), invocation (0.556), invasion (0.527)"
inverse,"inverser (0.825), invite (0.438)"
inverser,"inverse (0.825), investir (0.501), inviter (0.500), inventeur (0.495), invoquer (0.488)"
investir,"invectiver (0.530), inverser (0.501), inventeur (0.487), inviter (0.430)"
invincible,invisible (0.665)
