target_word,similar_words_with_scores
grève,"grave (0.590), grive (0.590), gravé (0.395)"
grêle,"gril (0.406), girl (0.200)"
guenille,gueule (0.500)
guenon,gnon (0.500)
guerre,"guerrier (0.643), garer (0.367), gérer (0.367), gourer (0.353), gruyère (0.340)"
guerrier,"guerre (0.643), guetter (0.500), gueuler (0.500)"
guet,"grue (0.350), gent (0.275)"
guetter,"guetteur (0.743), goutter (0.521), guerrier (0.500), gouttière (0.243)"
guetteur,"guetter (0.743), gueuler (0.476), goutter (0.380), gouttière (0.240)"
gueulard,gueuler (0.610)
gueule,"gueuler (0.787), guenille (0.500)"
gueuler,"gueule (0.787), gueulard (0.610), guerrier (0.500), geler (0.477), guetteur (0.476)"
guide,"guider (0.767), guise (0.610), guitare (0.449)"
guider,"guide (0.767), goder (0.483)"
guidon,guéridon (0.600)
guigner,gagner (0.535)
guimauve,guitare (0.430)
guindé,gond (0.308)
guise,"guide (0.610), guitare (0.449)"
guitare,"guitoune (0.501), guêtre (0.481), guide (0.449), guise (0.449), guimauve (0.430)"
guitoune,"guitare (0.501), gitan (0.280)"
guéri,"guérir (0.767), guérite (0.669)"
guéridon,"guidon (0.600), gardien (0.238), gourdin (0.238), gradin (0.238)"
guérir,"guéri (0.767), guérite (0.647), gérer (0.383), guerre (0.327), garer (0.250)"
guérisseur,"grosseur (0.500), graisser (0.383), grossir (0.270), grossier (0.268)"
guérite,"guéri (0.669), guérir (0.647)"
guêtre,"guitare (0.481), goûter (0.233), gâter (0.233), gâterie (0.214)"
gâche,"gâcher (0.767), gâchette (0.606), gauche (0.483), grâce (0.375)"
gâcher,"gâche (0.767), gaucherie (0.383)"
gâchette,gâche (0.606)
gâteau,gâteux (0.580)
gâter,"gâterie (0.669), goûter (0.483), guêtre (0.233), guitare (0.200)"
gâterie,"gâter (0.669), goûter (0.309), guitare (0.214), guêtre (0.214)"
gâteux,gâteau (0.580)
géant,"gérant (0.650), gant (0.591), ganté (0.430), gent (0.406), genêt (0.220)"
gémir,gésir (0.590)
géniteur,ganter (0.338)
génois,gens (0.250)
gérant,"géant (0.650), garant (0.613), garanti (0.478), granit (0.437), garantie (0.425)"
gérer,"garer (0.570), gourer (0.483), guérir (0.383), guerre (0.367), gruyère (0.203)"
gésir,"gémir (0.590), gosier (0.383)"
gêne,"gêner (0.737), gêné (0.650)"
gêner,"gêne (0.737), gainer (0.483), genre (0.280)"
gêné,gêne (0.650)
habile,"habileté (0.700), habiller (0.675), habillé (0.647), habitable (0.578), habitacle (0.562)"
habileté,"habile (0.700), habité (0.625), habillé (0.622), habitué (0.501), hublot (0.225)"
habiller,"habillé (0.681), habile (0.675), habiter (0.610), hallier (0.463)"
habillé,"habiller (0.681), habile (0.647), habileté (0.622)"
habit,"habité (0.767), habiter (0.669), habitué (0.669), habitant (0.606), hébété (0.233)"
habitable,habile (0.578)
habitacle,habile (0.562)
habitant,habit (0.606)
habiter,"habituer (0.731), habit (0.669), habité (0.647), habiller (0.610), habituel (0.610)"
habitude,"habitué (0.681), habiter (0.560), habile (0.512), hébétude (0.504)"
habituel,"habitué (0.681), habiter (0.610)"
habituer,"habiter (0.731), habitué (0.681), hébéter (0.346)"
habitué,"habité (0.718), habitude (0.681), habituel (0.681), habituer (0.681), habit (0.669)"
habité,"habit (0.767), habitué (0.718), habiter (0.647), habileté (0.625), hébété (0.393)"
hache,"hacher (0.767), haché (0.705), hanche (0.650)"
hacher,"hache (0.767), hocher (0.613), hanche (0.513)"
haché,hache (0.705)
hagard,"hasard (0.630), hangar (0.513)"
haie,"haine (0.631), hier (0.350)"
haine,"haineux (0.669), haie (0.631)"
haineux,haine (0.669)
haleine,"halle (0.509), halte (0.449)"
haler,"haleter (0.669), halle (0.585), héler (0.570), halte (0.510), huiler (0.483)"
haleter,haler (0.669)
hall,"halle (0.737), halo (0.650)"
halle,"hall (0.737), halte (0.610), haler (0.585), haleine (0.509)"
hallier,habiller (0.463)
halo,hall (0.650)
halte,"halle (0.610), haute (0.590), haler (0.510), haleine (0.449)"
hamac,hammam (0.592)
hammam,hamac (0.592)
hampe,harpe (0.590)
hanche,"hache (0.650), hacher (0.513), hantise (0.438)"
handicap,handicapé (0.813)
handicapé,handicap (0.813)
hangar,hagard (0.513)
hantise,hanche (0.438)
haque,haute (0.415)
harassé,hérissé (0.457)
harde,"hardi (0.705), harpe (0.610), horde (0.570), harem (0.510), havre (0.415)"
hardi,"harde (0.705), horde (0.355)"
harem,"harde (0.510), harpe (0.510), havre (0.470)"
hargne,"hargneux (0.700), harmonie (0.438)"
hargneux,hargne (0.700)
harmonie,"hargne (0.438), hermine (0.334)"
harpe,"harde (0.610), hampe (0.590), harem (0.510), havre (0.415)"
hasard,"hasarder (0.700), hagard (0.630)"
hasarder,hasard (0.700)
hausse,"hausser (0.787), housse (0.613)"
hausser,"hausse (0.787), hisser (0.535), hauteur (0.429), huissier (0.392)"
haut,"haute (0.737), huit (0.275)"
haute,"haut (0.737), hauteur (0.669), halte (0.590), hutte (0.470), haque (0.415)"
hauteur,"haute (0.669), hausser (0.429), hâter (0.331), huître (0.143), hêtre (0.143)"
havre,"harem (0.470), harde (0.415), harpe (0.415), hiver (0.280)"
herbe,"herbu (0.705), herse (0.610), hermine (0.449), heure (0.415)"
herbu,herbe (0.705)
hermine,"herbe (0.449), herse (0.449), harmonie (0.334)"
herse,"herbe (0.610), hermine (0.449), heure (0.415), hors (0.366), hérésie (0.271)"
heure,"heurt (0.705), heureux (0.695), hure (0.591), herbe (0.415), herse (0.415)"
heureux,heure (0.695)
heurt,"heurté (0.767), heure (0.705), heurter (0.669)"
heurter,"heurt (0.669), heurté (0.647), hériter (0.400), héritier (0.296)"
heurté,"heurt (0.767), heurter (0.647)"
hier,"hiver (0.611), huer (0.500), haie (0.350)"
hilare,"huiler (0.293), haler (0.233), héler (0.233)"
hippo,huppé (0.355)
hisser,"hérisser (0.588), hausser (0.535), huissier (0.500)"
histoire,"hystérie (0.330), hésiter (0.175)"
historique,hystérique (0.557)
hiver,"hier (0.611), havre (0.280)"
hiératique,hérétique (0.566)
hobereau,hébreu (0.338)
hochement,hochet (0.574)
hocher,"hochet (0.740), hacher (0.613)"
hochet,"hocher (0.740), hochement (0.574)"
home,"homme (0.737), hommage (0.462)"
hommage,home (0.462)
homme,home (0.737)
honneur,honorer (0.429)
honoraire,honorer (0.592)
honorer,"honoré (0.647), honoraire (0.592), honneur (0.429)"
honoré,honorer (0.647)
honte,"honteux (0.669), hotte (0.590)"
honteux,honte (0.669)
hoquet,hoqueter (0.700)
hoqueter,hoquet (0.700)
horaire,"horde (0.449), horrible (0.430), horloge (0.429), hourra (0.338)"
horde,"harde (0.570), horaire (0.449), horloge (0.449), hardi (0.355)"
horizontal,horizontale (0.830)
horizontale,horizontal (0.830)
horloge,"horloger (0.802), horde (0.449), horaire (0.429)"
horloger,horloge (0.802)
horrible,horaire (0.430)
hors,"herse (0.366), héros (0.300), hérésie (0.200)"
hostie,"hostile (0.718), hosto (0.600)"
hostile,hostie (0.718)
hosto,hostie (0.600)
hotte,"honte (0.590), hutte (0.570)"
houle,"houleux (0.669), huile (0.395)"
houleux,"houle (0.669), huileux (0.521)"
hourra,horaire (0.338)
housse,hausse (0.613)
hublot,habileté (0.225)
huer,"humer (0.611), hier (0.500), hure (0.500)"
huile,"huiler (0.767), huilé (0.705), huileux (0.669), houle (0.395)"
huiler,"huile (0.767), huileux (0.647), hurler (0.630), humilier (0.525), huissier (0.500)"
huileux,"huile (0.669), huiler (0.647), houleux (0.521)"
huilé,huile (0.705)
huis,huit (0.650)
huissier,"hisser (0.500), huiler (0.500), hausser (0.392)"
huit,"huis (0.650), haut (0.275)"
humain,hymne (0.167)
humanité,humilié (0.430)
humecter,"humer (0.593), humeur (0.512)"
humer,"humeur (0.683), huer (0.611), humecter (0.593), humour (0.517), humilier (0.514)"
humeur,"humer (0.683), humour (0.647), humecter (0.512)"
humidité,humilié (0.551)
humilier,"humilié (0.681), huiler (0.525), humer (0.514)"
humilité,humilié (0.743)
humilié,"humilité (0.743), humilier (0.681), humidité (0.551), humanité (0.430)"
humour,"humeur (0.647), humer (0.517)"
huppé,hippo (0.355)
hure,"heure (0.591), huer (0.500)"
hurler,huiler (0.630)
hutte,"hotte (0.570), haute (0.470)"
huître,"hêtre (0.483), hâter (0.233), hauteur (0.143)"
hymne,"hyène (0.590), humain (0.167)"
hystérie,"histoire (0.330), hésiter (0.175)"
hystérique,historique (0.557)
hyène,hymne (0.590)
hâle,"hâlé (0.650), hâte (0.525)"
hâlé,hâle (0.650)
hâte,"hâter (0.737), hâle (0.525), hôte (0.500)"
hâter,"hâte (0.737), hauteur (0.331), hêtre (0.280), huître (0.233)"
héberger,hébéter (0.500)
hébreu,hobereau (0.338)
hébéter,"hébété (0.647), hébétude (0.560), héberger (0.500), habiter (0.457), habituer (0.346)"
hébétude,"hébéter (0.560), habitude (0.504)"
hébété,"hébéter (0.647), habité (0.393), habitué (0.271), habit (0.233)"
héler,"haler (0.570), huiler (0.483), hilare (0.233)"
hérisser,"hérissé (0.681), hériter (0.610), hisser (0.588)"
hérisson,"hérissé (0.681), héron (0.514)"
hérissé,"hérisser (0.681), hérisson (0.681), harassé (0.457)"
héritage,hériter (0.560)
hériter,"héritier (0.731), hésiter (0.657), hérisser (0.610), héritage (0.560), heurter (0.400)"
héritier,"hériter (0.731), hésiter (0.513), heurter (0.296)"
héron,"héros (0.705), hérisson (0.514)"
héros,"héron (0.705), hérésie (0.434), hors (0.300), herse (0.200)"
héroïsme,hérésie (0.430)
hérésie,"héros (0.434), héroïsme (0.430), herse (0.271), hors (0.200)"
hérétique,hiératique (0.566)
hésiter,"hériter (0.657), héritier (0.513), histoire (0.175), hystérie (0.175)"
hêtre,"huître (0.483), hâter (0.280), hauteur (0.143)"
hôte,"hôtel (0.737), hôtesse (0.557), hâte (0.500)"
hôtel,hôte (0.737)
hôtesse,hôte (0.557)
idem,"idée (0.400), iode (0.350)"
idiot,idiotie (0.669)
idiotie,idiot (0.669)
idylle,idyllique (0.574)
idyllique,idylle (0.574)
idée,"idem (0.400), iode (0.275)"
ignare,"ignoré (0.487), ignoble (0.438)"
ignoble,ignare (0.438)
ignorer,"ignoré (0.647), informer (0.392)"
ignoré,"ignorer (0.647), ignare (0.487)"
illustre,illustré (0.782)
illustré,illustre (0.782)
image,"imager (0.767), imagerie (0.606)"
imager,"image (0.767), imagerie (0.700), imaginer (0.625)"
imagerie,"imager (0.700), image (0.606)"
imaginaire,imaginer (0.587)
imaginer,"imager (0.625), imaginaire (0.587)"
immense,immeuble (0.501)
immeuble,"immuable (0.584), immense (0.501), immobile (0.479)"
immobile,"immonde (0.501), immeuble (0.479), immuable (0.479)"
immonde,immobile (0.501)
immoral,immortel (0.622)
immortel,immoral (0.622)
immuable,"immeuble (0.584), immobile (0.479)"
impact,imposant (0.438)
impair,"imper (0.517), impur (0.517), imprimer (0.447), imposer (0.438), imputer (0.438)"
impasse,"impavide (0.501), impie (0.449)"
impassibilité,impossibilité (0.735)
impassible,impossible (0.713)
impatient,impotent (0.571)
impavide,"impasse (0.501), impie (0.447)"
impec,"imper (0.705), impie (0.510)"
imper,"impec (0.705), impur (0.610), imprimer (0.530), impair (0.517), implorer (0.514)"
impie,"impec (0.510), imper (0.510), impasse (0.449), impavide (0.447)"
implorer,"imposer (0.538), imper (0.514), imputer (0.488)"
importer,"imposer (0.610), imputer (0.597), imper (0.514)"
imposant,impact (0.438)
imposer,"imposé (0.647), importer (0.610), implorer (0.538), imprimer (0.500), impur (0.449)"
impossibilité,impassibilité (0.735)
impossible,impassible (0.713)
imposteur,imposture (0.669)
imposture,imposteur (0.669)
imposé,"imposer (0.647), improvisé (0.494), imprimé (0.449)"
impotent,impatient (0.571)
imprimer,"imprimerie (0.757), imprimeur (0.753), imprimé (0.668), imper (0.530), imposer (0.500)"
imprimerie,"imprimer (0.757), imprimeur (0.634)"
imprimeur,"imprimer (0.753), imprimerie (0.634)"
imprimé,"imprimer (0.668), imposé (0.449)"
improvisé,imposé (0.494)
impudeur,"impur (0.593), imputer (0.551), imper (0.447), imposer (0.430)"
impur,"imper (0.610), impudeur (0.593), impair (0.517), imposer (0.449)"
imputer,"importer (0.597), impudeur (0.551), imprimer (0.500), implorer (0.488), impair (0.438)"
inanimé,inavoué (0.429)
inapte,"inepte (0.630), ineptie (0.466)"
inavoué,inanimé (0.429)
incarner,"inciser (0.488), inciter (0.488)"
incendiaire,incendier (0.618)
incendie,"incendié (0.782), inceste (0.501)"
incendier,incendiaire (0.618)
incendié,incendie (0.782)
inceste,"infester (0.535), incendie (0.501), inclure (0.429)"
inchangé,incliné (0.438)
inciser,"inciter (0.686), incliner (0.550), insister (0.513), incarner (0.488), incomber (0.488)"
inciter,"inciser (0.686), inviter (0.657), incliner (0.550), insister (0.526), initier (0.521)"
incliner,"incliné (0.668), inciser (0.550), inciter (0.550)"
incliné,"incliner (0.668), inculpé (0.438), inchangé (0.438)"
inclure,"incolore (0.538), incurver (0.463), inceste (0.429)"
incolore,"inclure (0.538), inculte (0.430)"
incomber,"inciser (0.488), inciter (0.488)"
incongru,inconnu (0.622)
inconnu,incongru (0.622)
inconvenant,inconvénient (0.617)
inconvénient,inconvenant (0.617)
incroyable,incurable (0.556)
inculpé,"inoccupé (0.463), incliné (0.438)"
inculte,"insulte (0.657), insulter (0.535), incolore (0.430)"
incurable,incroyable (0.556)
incurver,"inciser (0.488), inciter (0.488), inclure (0.463)"
indemne,"indigène (0.488), indice (0.438), induire (0.429)"
indice,"indien (0.580), indicible (0.574), indigence (0.562), indigène (0.512), indemne (0.438)"
indicible,indice (0.574)
indien,"indigent (0.600), indice (0.580)"
indigence,indice (0.562)
indigent,"indigne (0.610), indigné (0.610), indien (0.600), indignité (0.538)"
indigne,"indigner (0.802), indigné (0.764), indigène (0.731), insigne (0.657), indigo (0.647)"
indigner,"indigne (0.802), indigné (0.681), insigne (0.535)"
indignité,indigent (0.538)
indigné,"indigne (0.764), indigner (0.681), indigo (0.647), indigent (0.610), indigène (0.610)"
indigo,"indigne (0.647), indigné (0.647)"
indigène,"indigne (0.731), indigné (0.610), insigne (0.513), indice (0.512), indemne (0.488)"
indiquer,indiqué (0.681)
indiqué,indiquer (0.681)
indirect,induire (0.510)
induire,"indirect (0.510), indemne (0.429), indigne (0.429)"
indéfini,infini (0.580)
inepte,"ineptie (0.718), inerte (0.647), inapte (0.630)"
ineptie,"inepte (0.718), inertie (0.671), inapte (0.466)"
inerte,"inertie (0.718), inepte (0.647), interne (0.575)"
inertie,"inerte (0.718), ineptie (0.671)"
inespéré,inspiré (0.513)
infamant,infant (0.688)
infamie,"infime (0.495), infâme (0.495), infirme (0.429), informe (0.429)"
infant,"infamant (0.688), influent (0.500), infinité (0.434)"
infect,"infecter (0.700), influent (0.438)"
infecter,"infect (0.700), influer (0.488), infuser (0.488), inciter (0.476)"
infester,"infuser (0.538), inceste (0.535), influer (0.488)"
infidèle,"infime (0.512), infirme (0.501)"
infime,"infirme (0.704), infâme (0.647), intime (0.630), infidèle (0.512), infamie (0.495)"
infini,"infinité (0.690), indéfini (0.580)"
infinité,"infini (0.690), infant (0.434)"
infirme,"infime (0.704), informe (0.671), informer (0.560), informé (0.521), infidèle (0.501)"
infirmerie,"infirmier (0.647), informer (0.527)"
infirmier,"infirmerie (0.647), informer (0.560)"
infliger,"influer (0.610), infuser (0.488)"
influent,"influer (0.681), infant (0.500), infect (0.438)"
influer,"influent (0.681), infliger (0.610), infuser (0.550), infecter (0.488), infester (0.488)"
informe,"informer (0.802), informé (0.764), infirme (0.671), infamie (0.429)"
informer,"informe (0.802), informé (0.681), infirmier (0.560), infirme (0.560), infirmerie (0.527)"
informé,"informe (0.764), informer (0.681), infirme (0.521)"
infortune,infortuné (0.796)
infortuné,infortune (0.796)
infuser,"influer (0.550), infester (0.538), infecter (0.488), infliger (0.488), informer (0.488)"
infâme,"infime (0.647), infamie (0.495)"
ingénier,ingénieur (0.762)
ingénieur,ingénier (0.762)
initial,"initiale (0.802), initié (0.647), inutile (0.386)"
initiale,"initial (0.802), initier (0.560), inutile (0.513)"
initiation,intuition (0.547)
initier,"initié (0.647), initiale (0.560), inciter (0.521), intimer (0.521), inviter (0.521)"
initié,"initial (0.647), initier (0.647), invité (0.470)"
injecter,inciter (0.476)
injure,injurier (0.625)
injurier,injure (0.625)
inoccupé,inculpé (0.463)
inonder,inondé (0.647)
inondé,inonder (0.647)
insatiable,instable (0.608)
inscrire,inscrit (0.681)
inscrit,"inscrire (0.681), instruit (0.538), instant (0.429)"
insecte,insigne (0.429)
insensé,"intense (0.561), inspiré (0.438), insurgé (0.438)"
insigne,"indigne (0.657), indigner (0.535), indigène (0.513), insipide (0.501), insinuer (0.500)"
insinuer,"insigne (0.500), insérer (0.500)"
insipide,insigne (0.501)
insister,"inciter (0.526), inviter (0.526), inciser (0.513), insérer (0.488), initier (0.417)"
insolent,instant (0.488)
insolite,insulte (0.538)
insomnie,insigne (0.430)
inspecter,inspecteur (0.777)
inspecteur,inspecter (0.777)
inspirer,"inspiré (0.681), insérer (0.597)"
inspiré,"inspirer (0.681), inespéré (0.513), insensé (0.438), insurgé (0.429)"
instable,insatiable (0.608)
instance,"instant (0.681), insigne (0.430)"
instant,"instance (0.681), instinct (0.562), institut (0.501), instruit (0.501), insolent (0.488)"
instaurer,instruire (0.506)
instinct,instant (0.562)
institut,instant (0.501)
instruire,instaurer (0.506)
instruit,"inscrit (0.538), instant (0.501)"
insu,issu (0.500)
insulte,"inculte (0.657), insolite (0.538), insigne (0.429)"
insulter,"inculte (0.535), insérer (0.488)"
insurger,"insurgé (0.681), insérer (0.538)"
insurgé,"insurger (0.681), insensé (0.438), inspiré (0.429)"
insérer,"inspirer (0.597), insurger (0.538), intégrer (0.526), insinuer (0.500), insister (0.488)"
intact,intérêt (0.438)
intense,"interne (0.564), insensé (0.561), intime (0.438)"
